,text_entry,label,tokenized_text
3276,machinery ordered placed new mill annual production capacity 40 000 m3 overlaid birch plywood,0,"[197, 981, 1758, 18, 312, 120, 44, 182, 249, 483, 2977, 3975, 3280, 1387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3277,major part deliveries include different ac cxe amplifier solutions products belgian dinh telecom broadband solutions company acquired teleste spring 2007,0,"[301, 81, 530, 179, 505, 1123, 4561, 3329, 55, 43, 3289, 4526, 446, 620, 55, 3, 272, 396, 752, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3278,major part deliveries include different ac cxe amplifier solutions products dinh telecom company acquired teleste last spring,0,"[301, 81, 530, 179, 505, 1123, 4561, 3329, 55, 43, 4526, 446, 3, 272, 396, 88, 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3279,market share volkswagen passenger cars finland 101 percent audi market share 31 percent seat share 09 percent,0,"[28, 25, 3484, 856, 1642, 11, 1, 48, 4770, 28, 25, 372, 48, 2311, 25, 1339, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3280,market value one crane usd6m reported finnish news agency stt,0,"[28, 68, 77, 1858, 1, 163, 6, 123, 2627, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3281,markets almost completely controlled three banks nordea op bank group sampo,0,"[114, 831, 4596, 1108, 265, 741, 203, 1, 47, 12, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3282,maximum grade veneer yield calculated based dimensions grades veneer products well iterating places peeling axes simulating peeling process,0,"[520, 3079, 1250, 2686, 2590, 139, 4527, 3078, 1250, 43, 62, 1, 1997, 2371, 1, 1, 2371, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3283,maximum obligated total trades per day isk 400000000 market value,0,"[520, 1, 40, 3558, 45, 390, 1, 1, 28, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3284,mediumterm operative targets company remain unchanged,0,"[4070, 2921, 959, 3, 488, 1680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3285,met located central business district cbd bangkok,0,"[2020, 584, 391, 19, 1103, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3286,significant challengers market logset samporosenlew,0,"[237, 1, 28, 1, 3778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3287,name buyer disclosed,0,"[727, 1232, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3288,name newspaper publishing printing division sanoma changed sanoma news,0,"[727, 984, 1984, 641, 246, 399, 1874, 399, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3289,negotiation resulted reduction 80 people regular employment around half covered pension arrangements,-1,"[4028, 2330, 903, 538, 122, 3840, 932, 248, 151, 2560, 759, 1238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3290,network test business part elektrobit test automation business segment employs 39 people finland 22 people abroad mainly us asia,0,"[143, 1144, 19, 81, 2100, 1144, 663, 19, 603, 457, 1666, 122, 11, 291, 122, 1333, 686, 69, 702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3291,new chain 700 discount stores 250 supermarkets,0,"[18, 332, 2187, 3182, 575, 1246, 2755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3292,new company diapol srl would manufacture tools meant glass stone preprocessing,0,"[18, 3, 4532, 2290, 73, 766, 673, 1, 500, 1511, 2879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3293,new kroksberg railway tunnel built new section track harnosand veda forming part line follows coast gulf bothnia,0,"[18, 1, 1744, 2726, 392, 18, 1159, 1355, 1, 1, 4346, 81, 132, 2491, 1461, 2474, 3277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3294,new location nt change wellmont store air transport service,0,"[18, 863, 1395, 660, 1, 397, 1475, 1140, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3295,new name sanoma division sanoma news,0,"[18, 727, 399, 246, 399, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3296,new shares provide shareholders full shareholder rights,0,"[18, 29, 274, 238, 526, 754, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3297,new units become one largest ones within company,0,"[18, 198, 594, 77, 170, 2924, 569, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3298,notice entirety proposals nomination committee board published least four weeks 28 april company website post och inrikes tidningar dagens industri,0,"[1396, 4460, 2869, 1560, 1227, 75, 466, 1089, 387, 887, 460, 211, 3, 1043, 1752, 1, 1, 1, 4560, 4240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3299,number class shares remains unchanged 9526089 shares,0,"[115, 1870, 29, 2843, 1680, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3300,number magazine newspaper readers remained unchanged,0,"[115, 650, 984, 1536, 1266, 1680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3301,number permanent reductions clerical workers 22 employees 19 finland,-1,"[115, 1549, 804, 4624, 838, 291, 98, 306, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3302,objective trading shares commence may 2 2007,0,"[1768, 629, 29, 3232, 137, 133, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3303,online ice chart shows ice area estonia sea ports coast gulf finland,0,"[423, 1818, 1, 1712, 1818, 125, 411, 1060, 1, 1461, 2474, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3304,order includes log handling line peeling line drying line production parquet base layer veneer plyfa hassela mill central sweden,0,"[71, 153, 2030, 288, 132, 2371, 132, 4501, 132, 44, 1, 479, 3004, 1250, 1, 1, 312, 391, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3305,order followon 11 mln euro 161 mln deal made july 2007,0,"[71, 1, 263, 15, 32, 3405, 15, 100, 178, 328, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3306,order included metso fourth quarter 2007 order backlog,0,"[71, 587, 361, 341, 23, 21, 71, 4757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3307,order related renewing network telecommunications operator,0,"[71, 297, 1, 143, 630, 549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3308,orders part longterm development plan latvijas finieris,0,"[223, 81, 429, 78, 358, 3005, 3106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3309,orders consist total 1600 panels liftaway weatherdeck hatch covers delivered container vessels capacities ranging 2000 13300 teus,0,"[223, 1, 40, 2672, 3965, 1, 1, 3070, 533, 345, 1109, 1133, 4667, 3858, 1248, 1, 2744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3310,deal process cranes russian steel mill pntz pervorouralsky order placed turkish construction company gama endustri tesisleri imalat montaj,0,"[100, 222, 934, 239, 152, 312, 1, 1, 71, 1758, 2250, 58, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3311,two sellers finnish national fund rd sitra oras invest oy also sold half shareholdings leaving 38 pct 32 pct company respectively,0,"[84, 1719, 6, 725, 559, 973, 3714, 1, 554, 70, 26, 378, 151, 3735, 3000, 952, 67, 1037, 67, 3, 487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3312,outsourcing agreement covers equipment depots turku tampere run five years cramo said thursday,0,"[2914, 60, 533, 89, 1, 1253, 844, 1730, 694, 176, 474, 4, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3313,owners participated business operations company continue poyry employment transaction,0,"[1763, 1761, 19, 36, 3, 270, 401, 932, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3314,parties therefore agreed leave avena deal,0,"[806, 1506, 262, 2430, 1, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3315,passenger tunnel expected put operation 2009,0,"[856, 2726, 94, 1383, 761, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3316,permanent magnet generators power converters today preferred solution new wind turbine designs company said,0,"[1549, 1, 1, 207, 1, 35, 2883, 154, 18, 1343, 1, 1104, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3317,personnel reduction carried anjalankoski hollola jyvaskyla jarvenpaa karhula turku valkeakoski units,-1,"[254, 903, 661, 1, 2467, 992, 4205, 1, 1253, 2715, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3318,personnel expertise high level technology play major role exel composites operations,0,"[254, 927, 278, 406, 52, 1995, 301, 1264, 1309, 1865, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3319,plant expected enter commercial operation mid2009,0,"[54, 94, 1215, 436, 761, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3320,plant expected start production first half 2007,0,"[54, 94, 185, 44, 30, 151, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3321,plant collect raw material baltic sea region,0,"[54, 4612, 577, 582, 210, 1060, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3322,plant go stream november 2008 estimated daily production 120000 litres bioethanol,0,"[54, 1204, 1948, 255, 16, 171, 781, 44, 1, 1407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3323,platen edges contact band provided seal protrusion directed towards middle area platen means provided exert maintain pressure volume defined platen band seal,0,"[2895, 1, 1452, 3297, 490, 2314, 1, 1013, 1356, 1566, 125, 2895, 1279, 490, 1, 2976, 1, 351, 3199, 2895, 3297, 2314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3324,platform would continue development framework symbian meego,0,"[579, 73, 270, 78, 1831, 1693, 2021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3325,point village designed scott tallon walker include shopping center office premises hotel cinema,0,"[1273, 2706, 876, 1, 1, 1, 179, 677, 259, 177, 1168, 1294, 3245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3326,port facilities throughput 250000 teus 75 mln tons general cargo,0,"[719, 527, 3574, 1, 2744, 832, 15, 841, 268, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3327,power generated annually loviisa covers 10 finland electricity consumption,0,"[207, 558, 1473, 4098, 533, 93, 11, 775, 935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3328,power supplies dc power systems inverters designed manufactured efore systems incorporating used many different applications,0,"[207, 1364, 2553, 207, 108, 1, 876, 1785, 933, 108, 1, 294, 861, 505, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3329,presentation material viewed company website english conference,0,"[2878, 582, 1677, 3, 1043, 2529, 1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3330,previous offer 34 voting rights 123 capital,0,"[400, 266, 1127, 334, 173, 1, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3331,price gmo soy 5 7 lower nongmo,0,"[105, 4316, 3689, 109, 218, 242, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3332,prices stainless steel also rose europe,0,"[275, 848, 152, 26, 65, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3333,process products orders installation separationfiltration equipment three natural gas pipeline projects china south america saudi arabia,0,"[222, 43, 223, 689, 1, 89, 265, 581, 614, 2899, 221, 175, 675, 333, 2817, 3316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3334,product advisory apply nokiabranded battery company said,0,"[150, 2180, 2169, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3335,project also implies underground parking lot 56 vehicles,0,"[92, 26, 1, 1350, 3961, 2421, 2647, 1497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3336,properties purchased swedish private equity real estate firm niam goldman sachs whitehall street real estate funds,0,"[605, 1747, 199, 640, 735, 298, 317, 343, 4023, 2075, 1966, 3457, 962, 298, 317, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3337,proposal board directors make annual general meeting attached whole release,0,"[1270, 75, 247, 276, 120, 268, 313, 2608, 395, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3338,proposed consolidation activities impact approximately 30 positions,0,"[1068, 3218, 510, 813, 119, 142, 1272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3339,purchase price disclosed,0,"[354, 105, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3340,reduction notice applied 17 people,-1,"[903, 1396, 1891, 320, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3341,reductions concluded autumn 2010,0,"[804, 1455, 943, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3342,reductions implemented immediately beginning october 2009,0,"[804, 1814, 1815, 662, 146, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3343,reductions implemented mainly course first half 2009,0,"[804, 1814, 686, 1319, 30, 151, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3344,repo rate gradually reach 2 end 2010 according nordea economic outlook,0,"[1, 758, 2073, 904, 133, 104, 24, 49, 203, 819, 646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3345,report profiles 158 companies including many key niche players including major nonwovens manufacturers ahlstrom corporation asahi kasei corporation buckeye technologies inc ei,0,"[136, 1384, 2204, 50, 116, 861, 496, 2388, 1274, 116, 301, 1175, 987, 459, 46, 1, 1, 46, 1, 462, 231, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3346,report emailed within 2 business days order,0,"[136, 1, 569, 133, 19, 1451, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3347,rme telcontar enables handset calculate best route includes support userdefined routes feature navigability multimodal routing via foot ferry,0,"[1, 1, 617, 557, 1, 740, 968, 153, 322, 1, 2323, 3114, 1, 1, 1, 335, 4354, 1435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3348,sale food potato business part raisio plan streamline clarify business operations,0,"[189, 232, 1, 19, 81, 639, 358, 1947, 2578, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3349,sale price disclosed,0,"[189, 105, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3350,sales price disclosed,0,"[7, 105, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3351,second variant offers complete final finishing selected apartment foreign high quality materials finland denmark germany france,0,"[91, 3504, 550, 698, 1212, 4364, 897, 2171, 1304, 278, 515, 427, 11, 1014, 501, 733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3352,secondary antenna also used reception high power signal radar calibrate transmission channels radar,0,"[2807, 3325, 26, 294, 2342, 278, 207, 3720, 3862, 1, 2253, 3250, 3862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3353,segu companies pkc polish unit form business servicing western european markets annual sales hundred million 2500 employees finnish company ceo harri suutari said,0,"[1, 50, 1998, 2892, 76, 816, 19, 3742, 1493, 409, 114, 120, 7, 4266, 8, 4968, 98, 6, 3, 96, 2472, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3354,sellers include 40 shareholders including intellibis management employees investors,0,"[1719, 179, 249, 238, 116, 3026, 82, 98, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3355,sellers eoss innovationsmanagement group private individuals,0,"[1719, 1, 1, 12, 640, 4241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
